data,cidade,temperatura_media,temperatura_min,temperatura_max,choveu,precipitacao_mm,humidade_media,vento_kmh,fonte_api
2024-03-05,Porto,11.5,8.0,15.3,1,2.1,86,19.3,synthetic_weather_api_v1
2024-03-06,Porto,9.4,6.2,12.6,1,4.7,86,9.6,synthetic_weather_api_v1
2024-03-07,Porto,15.6,13.4,17.1,1,11.9,63,18.3,synthetic_weather_api_v1
2024-03-08,Porto,13.3,9.8,16.4,1,1.5,76,13.6,synthetic_weather_api_v1
2024-03-09,Porto,9.6,5.8,13.7,1,6.5,76,7.3,synthetic_weather_api_v1
2024-03-10,Porto,12.3,9.1,16.1,0,0.0,67,3.9,synthetic_weather_api_v1
2024-03-11,Porto,11.3,7.9,13.1,1,6.6,68,2.8,synthetic_weather_api_v1
2024-03-12,Porto,10.6,8.5,11.0,1,12.8,81,5.8,synthetic_weather_api_v1
2024-03-13,Porto,9.5,5.5,13.7,1,5.4,83,27.6,synthetic_weather_api_v1
2024-03-14,Porto,13.3,8.9,14.8,1,2.0,79,21.4,synthetic_weather_api_v1
2024-03-15,Porto,12.0,9.1,14.5,0,0.0,69,14.9,synthetic_weather_api_v1
2024-03-16,Porto,16.2,13.4,18.9,0,0.0,60,16.0,synthetic_weather_api_v1
2024-03-17,Porto,13.6,11.8,18.1,0,0.0,72,22.8,synthetic_weather_api_v1
2024-03-18,Porto,9.8,5.1,13.4,0,0.0,75,8.2,synthetic_weather_api_v1
2024-03-19,Porto,11.5,8.1,15.5,0,0.0,69,10.3,synthetic_weather_api_v1
2024-03-20,Porto,10.1,6.4,13.5,0,0.0,62,23.9,synthetic_weather_api_v1
2024-03-21,Porto,11.1,8.3,15.0,0,0.0,69,19.3,synthetic_weather_api_v1
2024-03-22,Porto,11.2,7.9,16.2,0,0.0,58,18.1,synthetic_weather_api_v1
2024-03-23,Porto,7.6,4.7,10.7,1,1.9,70,10.6,synthetic_weather_api_v1
2024-03-24,Porto,11.1,7.8,15.7,0,0.0,68,11.1,synthetic_weather_api_v1
2024-03-25,Porto,11.3,8.2,12.6,1,10.4,69,7.2,synthetic_weather_api_v1
2024-03-26,Porto,11.9,7.8,15.8,0,0.0,69,10.2,synthetic_weather_api_v1
2024-03-27,Porto,12.7,10.2,15.9,0,0.0,67,13.4,synthetic_weather_api_v1
2024-03-28,Porto,13.4,9.9,16.9,1,2.3,48,13.6,synthetic_weather_api_v1
2024-03-29,Porto,10.9,6.2,13.9,0,0.0,57,16.0,synthetic_weather_api_v1
2024-03-30,Porto,11.4,8.5,15.4,0,0.0,59,11.7,synthetic_weather_api_v1
2024-03-31,Porto,13.5,10.8,15.9,0,0.0,57,4.7,synthetic_weather_api_v1
2024-04-01,Porto,14.3,9.4,18.5,0,0.0,70,11.9,synthetic_weather_api_v1
2024-04-02,Porto,11.7,8.6,15.1,1,1.9,77,15.0,synthetic_weather_api_v1
2024-04-03,Porto,13.6,9.0,18.9,0,0.0,74,20.2,synthetic_weather_api_v1
2024-04-04,Porto,12.9,8.9,16.4,0,0.0,75,18.6,synthetic_weather_api_v1
2024-04-05,Porto,11.5,8.5,14.3,1,6.0,83,12.2,synthetic_weather_api_v1
2024-04-06,Porto,15.2,12.7,18.3,0,0.0,59,9.6,synthetic_weather_api_v1
2024-04-07,Porto,14.4,11.4,18.0,0,0.0,50,7.5,synthetic_weather_api_v1
2024-04-08,Porto,13.4,11.1,14.4,1,1.9,76,9.2,synthetic_weather_api_v1
2024-04-09,Porto,12.8,8.2,16.9,0,0.0,75,2.0,synthetic_weather_api_v1
2024-04-10,Porto,12.6,9.0,16.5,0,0.0,54,24.5,synthetic_weather_api_v1
2024-04-11,Porto,10.8,6.9,14.5,1,4.9,66,12.8,synthetic_weather_api_v1
2024-04-12,Porto,12.0,9.0,13.6,1,6.9,89,2.9,synthetic_weather_api_v1
2024-04-13,Porto,14.2,11.5,18.1,0,0.0,67,10.3,synthetic_weather_api_v1
2024-04-14,Porto,14.5,12.8,16.6,1,4.2,84,30.2,synthetic_weather_api_v1
2024-04-15,Porto,15.6,13.1,19.0,0,0.0,55,13.7,synthetic_weather_api_v1
2024-04-16,Porto,14.9,12.1,17.6,0,0.0,77,6.9,synthetic_weather_api_v1
2024-04-17,Porto,17.6,14.1,19.9,0,0.0,65,13.6,synthetic_weather_api_v1
2024-04-18,Porto,13.0,10.6,15.5,0,0.0,64,9.2,synthetic_weather_api_v1
2024-04-19,Porto,10.4,6.5,12.4,0,0.0,51,21.1,synthetic_weather_api_v1
2024-04-20,Porto,13.7,9.8,17.5,0,0.0,60,15.0,synthetic_weather_api_v1
2024-04-21,Porto,10.4,7.4,12.9,1,10.3,78,13.4,synthetic_weather_api_v1
2024-04-22,Porto,11.7,8.2,14.7,0,0.0,64,13.2,synthetic_weather_api_v1
2024-04-23,Porto,12.7,10.2,14.5,0,0.0,64,17.7,synthetic_weather_api_v1
2024-04-24,Porto,13.7,10.5,17.2,1,8.8,62,11.4,synthetic_weather_api_v1
2024-04-25,Porto,17.3,13.5,21.8,0,0.0,67,11.3,synthetic_weather_api_v1
2024-04-26,Porto,11.9,8.3,16.0,1,5.3,70,15.5,synthetic_weather_api_v1
2024-04-27,Porto,11.4,7.9,14.2,0,0.0,64,10.2,synthetic_weather_api_v1
2024-04-28,Porto,13.4,10.0,17.8,0,0.0,62,14.7,synthetic_weather_api_v1
2024-04-29,Porto,11.6,8.4,13.5,1,3.3,69,28.8,synthetic_weather_api_v1
2024-04-30,Porto,12.2,9.2,14.8,0,0.0,60,20.4,synthetic_weather_api_v1
2024-05-01,Porto,17.3,14.0,20.6,0,0.0,69,10.6,synthetic_weather_api_v1
2024-05-02,Porto,15.7,11.4,20.8,0,0.0,68,14.5,synthetic_weather_api_v1
2024-05-03,Porto,17.6,14.1,20.7,0,0.0,65,12.5,synthetic_weather_api_v1
2024-05-04,Porto,20.8,19.1,22.5,0,0.0,86,9.2,synthetic_weather_api_v1
2024-05-05,Porto,14.7,10.9,18.6,1,8.0,59,12.9,synthetic_weather_api_v1
2024-05-06,Porto,13.2,8.1,16.5,0,0.0,61,6.4,synthetic_weather_api_v1
2024-05-07,Porto,19.7,16.9,22.2,0,0.0,74,17.6,synthetic_weather_api_v1
2024-05-08,Porto,16.8,13.9,19.4,1,1.7,67,14.0,synthetic_weather_api_v1
2024-05-09,Porto,13.9,10.9,15.6,1,2.1,67,9.5,synthetic_weather_api_v1
2024-05-10,Porto,15.3,11.6,19.1,0,0.0,56,7.6,synthetic_weather_api_v1
2024-05-11,Porto,18.4,14.3,21.5,0,0.0,58,16.3,synthetic_weather_api_v1
2024-05-12,Porto,15.5,11.7,21.0,0,0.0,62,17.0,synthetic_weather_api_v1
2024-05-13,Porto,15.4,11.4,19.8,1,15.2,88,13.1,synthetic_weather_api_v1
2024-05-14,Porto,13.5,9.7,16.8,0,0.0,67,19.7,synthetic_weather_api_v1
2024-05-15,Porto,14.8,10.9,17.6,1,8.7,69,13.8,synthetic_weather_api_v1
2024-05-16,Porto,16.2,13.6,18.5,0,0.0,68,8.2,synthetic_weather_api_v1
2024-05-17,Porto,17.3,13.0,20.6,1,8.2,88,19.4,synthetic_weather_api_v1
2024-05-18,Porto,14.1,11.6,15.2,1,5.0,71,13.1,synthetic_weather_api_v1
2024-05-19,Porto,15.9,12.2,19.0,0,0.0,63,11.7,synthetic_weather_api_v1
2024-05-20,Porto,10.9,7.3,14.6,0,0.0,61,12.2,synthetic_weather_api_v1
2024-05-21,Porto,16.8,13.1,21.2,1,3.3,63,15.2,synthetic_weather_api_v1
2024-05-22,Porto,13.2,9.4,15.7,1,4.6,92,16.0,synthetic_weather_api_v1
2024-05-23,Porto,14.6,11.7,17.0,0,0.0,73,19.1,synthetic_weather_api_v1
2024-05-24,Porto,13.0,10.0,16.3,1,24.5,70,16.9,synthetic_weather_api_v1
2024-05-25,Porto,14.8,11.4,15.8,0,0.0,64,20.4,synthetic_weather_api_v1
2024-05-26,Porto,16.0,13.4,16.8,1,7.9,81,4.2,synthetic_weather_api_v1
2024-05-27,Porto,15.6,13.2,19.1,1,13.7,84,8.8,synthetic_weather_api_v1
2024-05-28,Porto,14.1,9.4,18.2,0,0.0,74,13.7,synthetic_weather_api_v1
2024-05-29,Porto,16.1,12.1,19.1,1,4.9,73,22.0,synthetic_weather_api_v1
2024-05-30,Porto,15.2,11.2,18.1,1,9.0,86,14.5,synthetic_weather_api_v1
2024-05-31,Porto,17.7,14.7,22.2,0,0.0,64,7.4,synthetic_weather_api_v1
2024-06-01,Porto,19.5,16.7,24.2,0,0.0,70,15.1,synthetic_weather_api_v1
2024-06-02,Porto,15.8,12.0,19.4,0,0.0,69,13.5,synthetic_weather_api_v1
2024-06-03,Porto,20.0,18.3,22.7,1,8.4,75,14.0,synthetic_weather_api_v1
2024-06-04,Porto,19.3,15.5,22.1,1,7.3,71,11.2,synthetic_weather_api_v1
2024-06-05,Porto,19.2,14.8,21.9,0,0.0,54,16.7,synthetic_weather_api_v1
2024-06-06,Porto,21.2,17.4,26.0,0,0.0,47,11.7,synthetic_weather_api_v1
2024-06-07,Porto,19.8,17.5,22.8,1,4.0,69,15.4,synthetic_weather_api_v1
2024-06-08,Porto,16.9,13.5,21.6,0,0.0,52,14.0,synthetic_weather_api_v1
2024-06-09,Porto,23.5,19.2,27.9,0,0.0,55,20.8,synthetic_weather_api_v1
2024-06-10,Porto,18.0,14.8,22.1,0,0.0,52,15.6,synthetic_weather_api_v1
2024-06-11,Porto,14.6,12.3,18.2,0,0.0,70,26.1,synthetic_weather_api_v1
2024-06-12,Porto,17.2,13.5,21.5,0,0.0,79,11.3,synthetic_weather_api_v1
2024-06-13,Porto,20.8,17.2,24.9,0,0.0,68,13.0,synthetic_weather_api_v1
2024-06-14,Porto,17.0,13.0,20.8,0,0.0,64,17.2,synthetic_weather_api_v1
2024-06-15,Porto,19.8,17.6,22.4,1,12.2,57,18.1,synthetic_weather_api_v1
2024-06-16,Porto,17.3,15.0,20.5,0,0.0,84,9.8,synthetic_weather_api_v1
2024-06-17,Porto,18.5,16.0,20.9,0,0.0,88,11.5,synthetic_weather_api_v1
2024-06-18,Porto,17.4,14.7,22.1,0,0.0,67,4.6,synthetic_weather_api_v1
2024-06-19,Porto,19.9,17.2,22.2,0,0.0,63,21.6,synthetic_weather_api_v1
2024-06-20,Porto,19.6,15.2,24.6,0,0.0,79,24.1,synthetic_weather_api_v1
2024-06-21,Porto,19.2,13.5,22.9,0,0.0,73,7.9,synthetic_weather_api_v1
2024-06-22,Porto,17.8,16.3,18.0,0,0.0,75,11.6,synthetic_weather_api_v1
2024-06-23,Porto,19.2,16.3,21.4,0,0.0,52,4.9,synthetic_weather_api_v1
2024-06-24,Porto,18.1,15.1,20.7,1,5.6,75,19.0,synthetic_weather_api_v1
2024-06-25,Porto,19.3,16.3,21.4,0,0.0,65,13.0,synthetic_weather_api_v1
2024-06-26,Porto,19.3,16.4,21.6,0,0.0,55,15.9,synthetic_weather_api_v1
2024-06-27,Porto,14.9,10.6,18.1,0,0.0,67,5.8,synthetic_weather_api_v1
2024-06-28,Porto,17.1,13.7,19.5,0,0.0,69,17.0,synthetic_weather_api_v1
2024-06-29,Porto,18.3,14.5,21.0,0,0.0,59,14.4,synthetic_weather_api_v1
2024-06-30,Porto,18.1,12.5,22.7,0,0.0,62,12.3,synthetic_weather_api_v1
2024-07-01,Porto,21.5,18.4,24.2,0,0.0,60,12.1,synthetic_weather_api_v1
2024-07-02,Porto,20.1,16.4,23.5,0,0.0,70,10.5,synthetic_weather_api_v1
2024-07-03,Porto,21.3,17.2,24.6,0,0.0,68,12.4,synthetic_weather_api_v1
2024-07-04,Porto,19.0,15.7,22.3,0,0.0,69,10.2,synthetic_weather_api_v1
2024-07-05,Porto,20.4,15.9,23.8,1,7.9,58,20.4,synthetic_weather_api_v1
2024-07-06,Porto,20.7,17.7,23.5,0,0.0,62,18.1,synthetic_weather_api_v1
2024-07-07,Porto,16.8,12.9,18.7,0,0.0,82,15.2,synthetic_weather_api_v1
2024-07-08,Porto,18.9,16.0,20.7,0,0.0,77,8.8,synthetic_weather_api_v1
2024-07-09,Porto,18.7,15.6,21.4,1,7.7,72,13.8,synthetic_weather_api_v1
2024-07-10,Porto,22.7,19.0,25.9,0,0.0,68,13.5,synthetic_weather_api_v1
2024-07-11,Porto,17.4,14.9,19.6,0,0.0,62,10.5,synthetic_weather_api_v1
2024-07-12,Porto,20.4,17.2,23.2,0,0.0,68,11.5,synthetic_weather_api_v1
2024-07-13,Porto,23.3,20.1,26.9,0,0.0,72,17.8,synthetic_weather_api_v1
2024-07-14,Porto,19.4,15.3,23.5,0,0.0,71,12.7,synthetic_weather_api_v1
2024-07-15,Porto,20.8,17.6,24.2,0,0.0,64,6.7,synthetic_weather_api_v1
2024-07-16,Porto,21.0,17.5,23.0,0,0.0,65,3.3,synthetic_weather_api_v1
2024-07-17,Porto,19.3,15.1,23.1,1,8.8,51,22.7,synthetic_weather_api_v1
2024-07-18,Porto,21.1,15.9,24.5,1,4.0,82,13.6,synthetic_weather_api_v1
2024-07-19,Porto,19.6,15.8,22.9,0,0.0,76,19.4,synthetic_weather_api_v1
2024-07-20,Porto,19.7,17.6,21.1,1,2.8,65,7.6,synthetic_weather_api_v1
2024-07-21,Porto,22.2,19.5,25.6,0,0.0,72,15.5,synthetic_weather_api_v1
2024-07-22,Porto,21.3,17.5,23.9,0,0.0,71,10.9,synthetic_weather_api_v1
2024-07-23,Porto,22.9,19.8,27.0,0,0.0,67,18.5,synthetic_weather_api_v1
2024-07-24,Porto,17.3,14.8,20.5,0,0.0,53,5.5,synthetic_weather_api_v1
2024-07-25,Porto,21.4,17.5,25.5,0,0.0,59,10.5,synthetic_weather_api_v1
2024-07-26,Porto,20.3,15.8,24.0,0,0.0,69,14.0,synthetic_weather_api_v1
2024-07-27,Porto,19.0,14.7,22.8,0,0.0,60,16.6,synthetic_weather_api_v1
2024-07-28,Porto,20.6,17.3,25.9,0,0.0,53,8.7,synthetic_weather_api_v1
2024-07-29,Porto,18.7,16.1,22.4,0,0.0,70,24.7,synthetic_weather_api_v1
2024-07-30,Porto,19.4,17.7,20.2,0,0.0,70,13.5,synthetic_weather_api_v1
2024-07-31,Porto,19.7,17.1,23.0,0,0.0,59,7.8,synthetic_weather_api_v1
2024-08-01,Porto,18.9,15.7,21.8,0,0.0,69,9.5,synthetic_weather_api_v1
2024-08-02,Porto,21.6,18.3,24.6,0,0.0,71,14.7,synthetic_weather_api_v1
2024-08-03,Porto,21.0,18.2,21.2,0,0.0,78,16.0,synthetic_weather_api_v1
2024-08-04,Porto,20.6,18.2,24.4,0,0.0,61,5.2,synthetic_weather_api_v1
2024-08-05,Porto,22.9,18.6,25.4,0,0.0,64,15.0,synthetic_weather_api_v1
2024-08-06,Porto,19.5,15.8,24.1,0,0.0,90,11.2,synthetic_weather_api_v1
2024-08-07,Porto,18.8,16.0,20.0,1,0.7,63,12.1,synthetic_weather_api_v1
2024-08-08,Porto,21.5,16.2,26.0,0,0.0,59,10.4,synthetic_weather_api_v1
2024-08-09,Porto,21.9,20.3,25.2,0,0.0,63,10.0,synthetic_weather_api_v1
2024-08-10,Porto,21.8,18.8,23.6,0,0.0,75,20.9,synthetic_weather_api_v1
2024-08-11,Porto,21.4,18.6,23.6,0,0.0,69,9.0,synthetic_weather_api_v1
2024-08-12,Porto,20.3,17.1,24.4,0,0.0,67,11.8,synthetic_weather_api_v1
2024-08-13,Porto,20.6,17.6,25.6,0,0.0,69,10.5,synthetic_weather_api_v1
2024-08-14,Porto,22.2,19.0,26.1,0,0.0,76,15.4,synthetic_weather_api_v1
2024-08-15,Porto,20.2,15.9,23.4,0,0.0,52,18.1,synthetic_weather_api_v1
2024-08-16,Porto,18.7,15.6,21.7,1,4.7,70,10.1,synthetic_weather_api_v1
2024-08-17,Porto,22.3,20.2,24.0,0,0.0,54,11.5,synthetic_weather_api_v1
2024-08-18,Porto,20.2,16.5,23.2,0,0.0,73,8.0,synthetic_weather_api_v1
2024-08-19,Porto,20.3,16.8,25.7,0,0.0,69,10.2,synthetic_weather_api_v1
2024-08-20,Porto,21.3,17.2,25.1,0,0.0,56,19.2,synthetic_weather_api_v1
2024-08-21,Porto,19.4,18.7,20.6,0,0.0,79,13.3,synthetic_weather_api_v1
2024-08-22,Porto,20.1,16.6,22.5,0,0.0,68,11.6,synthetic_weather_api_v1
2024-08-23,Porto,20.4,18.6,22.7,0,0.0,66,9.3,synthetic_weather_api_v1
2024-08-24,Porto,20.3,17.5,23.4,0,0.0,52,15.3,synthetic_weather_api_v1
2024-08-25,Porto,22.9,20.1,27.0,0,0.0,59,15.0,synthetic_weather_api_v1
2024-08-26,Porto,22.6,19.5,25.8,0,0.0,65,13.7,synthetic_weather_api_v1
2024-08-27,Porto,22.5,20.7,24.3,0,0.0,71,10.4,synthetic_weather_api_v1
2024-08-28,Porto,19.8,16.0,24.6,0,0.0,64,24.0,synthetic_weather_api_v1
2024-08-29,Porto,21.8,18.2,25.1,0,0.0,54,16.1,synthetic_weather_api_v1
2024-08-30,Porto,19.9,16.6,23.0,0,0.0,62,11.8,synthetic_weather_api_v1
2024-08-31,Porto,19.4,15.3,24.5,0,0.0,60,2.0,synthetic_weather_api_v1
2024-09-01,Porto,21.0,17.4,23.6,0,0.0,76,14.8,synthetic_weather_api_v1
2024-09-02,Porto,21.4,17.7,24.6,1,8.9,71,14.9,synthetic_weather_api_v1
2024-09-03,Porto,20.2,16.5,22.5,0,0.0,71,20.3,synthetic_weather_api_v1
2024-09-04,Porto,16.7,13.6,20.2,0,0.0,62,6.9,synthetic_weather_api_v1
2024-09-05,Porto,20.0,16.4,22.9,1,2.0,84,14.4,synthetic_weather_api_v1
2024-09-06,Porto,20.3,16.8,23.5,1,11.0,64,20.5,synthetic_weather_api_v1
2024-09-07,Porto,18.5,15.6,21.9,0,0.0,63,18.2,synthetic_weather_api_v1
2024-09-08,Porto,19.4,16.0,22.6,0,0.0,54,18.2,synthetic_weather_api_v1
2024-09-09,Porto,18.2,13.2,22.3,0,0.0,58,11.6,synthetic_weather_api_v1
2024-09-10,Porto,22.3,18.5,24.2,0,0.0,61,10.8,synthetic_weather_api_v1
2024-09-11,Porto,18.7,16.8,21.4,1,2.4,64,22.4,synthetic_weather_api_v1
2024-09-12,Porto,19.2,17.0,22.3,0,0.0,59,7.1,synthetic_weather_api_v1
2024-09-13,Porto,18.0,13.8,22.8,0,0.0,73,7.2,synthetic_weather_api_v1
2024-09-14,Porto,16.3,14.5,20.7,1,2.8,74,14.8,synthetic_weather_api_v1
2024-09-15,Porto,20.5,16.6,24.8,0,0.0,70,11.5,synthetic_weather_api_v1
2024-09-16,Porto,19.9,16.5,24.0,0,0.0,57,12.6,synthetic_weather_api_v1
2024-09-17,Porto,16.5,13.3,20.6,1,10.1,69,14.7,synthetic_weather_api_v1
2024-09-18,Porto,20.4,16.4,23.1,0,0.0,63,2.3,synthetic_weather_api_v1
2024-09-19,Porto,22.3,18.3,25.1,1,1.8,67,14.6,synthetic_weather_api_v1
2024-09-20,Porto,20.2,16.9,24.2,1,2.8,68,10.0,synthetic_weather_api_v1
2024-09-21,Porto,18.0,15.0,21.1,0,0.0,52,7.6,synthetic_weather_api_v1
2024-09-22,Porto,17.7,13.8,20.8,0,0.0,73,13.9,synthetic_weather_api_v1
2024-09-23,Porto,17.6,14.1,20.9,0,0.0,73,15.2,synthetic_weather_api_v1
2024-09-24,Porto,21.0,17.2,24.6,0,0.0,69,27.0,synthetic_weather_api_v1
2024-09-25,Porto,19.7,16.2,23.2,0,0.0,68,16.6,synthetic_weather_api_v1
2024-09-26,Porto,21.2,17.5,24.4,0,0.0,79,11.3,synthetic_weather_api_v1
2024-09-27,Porto,20.8,17.6,24.2,1,2.1,74,19.6,synthetic_weather_api_v1
2024-09-28,Porto,21.6,18.8,24.6,0,0.0,64,16.9,synthetic_weather_api_v1
2024-09-29,Porto,18.2,15.0,22.9,0,0.0,70,12.7,synthetic_weather_api_v1
2024-09-30,Porto,17.9,15.3,21.6,0,0.0,74,20.3,synthetic_weather_api_v1
2024-10-01,Porto,17.9,15.2,21.2,0,0.0,53,3.9,synthetic_weather_api_v1
2024-10-02,Porto,16.5,12.4,20.8,0,0.0,76,15.9,synthetic_weather_api_v1
2024-10-03,Porto,14.5,11.4,17.6,1,5.4,82,12.0,synthetic_weather_api_v1
2024-10-04,Porto,19.5,17.6,22.6,0,0.0,64,12.0,synthetic_weather_api_v1
2024-10-05,Porto,15.2,11.0,18.5,0,0.0,64,9.0,synthetic_weather_api_v1
2024-10-06,Porto,18.3,13.9,20.9,1,7.4,80,12.4,synthetic_weather_api_v1
2024-10-07,Porto,14.7,10.6,18.7,0,0.0,61,19.0,synthetic_weather_api_v1
2024-10-08,Porto,15.1,10.0,18.4,1,15.2,79,19.3,synthetic_weather_api_v1
2024-10-09,Porto,15.1,12.2,16.9,0,0.0,76,16.6,synthetic_weather_api_v1
2024-10-10,Porto,16.1,13.1,20.1,1,13.6,79,9.8,synthetic_weather_api_v1
2024-10-11,Porto,14.6,11.5,16.2,0,0.0,76,16.9,synthetic_weather_api_v1
2024-10-12,Porto,15.2,12.6,17.8,0,0.0,70,19.5,synthetic_weather_api_v1
2024-10-13,Porto,14.4,10.8,17.7,0,0.0,73,21.0,synthetic_weather_api_v1
2024-10-14,Porto,17.2,13.8,19.0,0,0.0,63,16.5,synthetic_weather_api_v1
2024-10-15,Porto,17.6,14.6,21.4,1,3.1,82,18.7,synthetic_weather_api_v1
2024-10-16,Porto,13.8,10.1,17.9,1,10.3,62,12.8,synthetic_weather_api_v1
2024-10-17,Porto,22.0,18.3,24.5,1,9.1,75,20.3,synthetic_weather_api_v1
2024-10-18,Porto,14.9,11.7,19.3,1,2.9,60,2.4,synthetic_weather_api_v1
2024-10-19,Porto,17.9,14.7,21.6,0,0.0,70,23.6,synthetic_weather_api_v1
2024-10-20,Porto,17.3,14.0,19.7,0,0.0,46,11.1,synthetic_weather_api_v1
2024-10-21,Porto,16.4,13.4,20.7,1,2.8,63,17.5,synthetic_weather_api_v1
2024-10-22,Porto,16.0,13.9,18.4,0,0.0,65,12.1,synthetic_weather_api_v1
2024-10-23,Porto,20.0,17.2,22.8,0,0.0,54,11.7,synthetic_weather_api_v1
2024-10-24,Porto,14.2,12.1,16.6,0,0.0,78,13.9,synthetic_weather_api_v1
2024-10-25,Porto,18.2,14.7,22.4,0,0.0,60,9.2,synthetic_weather_api_v1
2024-10-26,Porto,14.6,11.4,18.0,0,0.0,60,16.7,synthetic_weather_api_v1
2024-10-27,Porto,16.3,12.6,20.4,0,0.0,70,14.8,synthetic_weather_api_v1
2024-10-28,Porto,17.3,13.3,21.2,0,0.0,75,16.1,synthetic_weather_api_v1
2024-10-29,Porto,14.7,11.6,17.6,1,1.8,57,2.0,synthetic_weather_api_v1
2024-10-30,Porto,16.2,12.6,20.0,1,1.2,64,12.9,synthetic_weather_api_v1
2024-10-31,Porto,16.1,13.1,19.2,0,0.0,57,7.3,synthetic_weather_api_v1
2024-11-01,Porto,10.1,6.3,12.2,0,0.0,56,22.3,synthetic_weather_api_v1
2024-11-02,Porto,11.8,8.8,14.7,1,7.5,76,7.4,synthetic_weather_api_v1
2024-11-03,Porto,13.8,11.0,17.5,0,0.0,68,17.2,synthetic_weather_api_v1
2024-11-04,Porto,14.0,9.9,18.3,0,0.0,62,7.3,synthetic_weather_api_v1
2024-11-05,Porto,13.7,9.8,17.2,0,0.0,52,19.1,synthetic_weather_api_v1
2024-11-06,Porto,8.2,6.3,11.0,0,0.0,72,5.4,synthetic_weather_api_v1
2024-11-07,Porto,12.9,10.8,15.2,1,2.2,83,14.1,synthetic_weather_api_v1
2024-11-08,Porto,11.8,8.5,14.4,1,4.1,67,14.8,synthetic_weather_api_v1
2024-11-09,Porto,13.2,10.2,17.9,1,1.9,65,19.3,synthetic_weather_api_v1
2024-11-10,Porto,12.1,9.9,15.5,0,0.0,70,11.1,synthetic_weather_api_v1
2024-11-11,Porto,14.7,12.8,17.0,0,0.0,57,9.4,synthetic_weather_api_v1
2024-11-12,Porto,12.0,10.1,13.4,0,0.0,69,10.5,synthetic_weather_api_v1
2024-11-13,Porto,12.0,9.8,14.4,0,0.0,56,6.6,synthetic_weather_api_v1
2024-11-14,Porto,13.4,10.8,17.6,1,4.7,63,17.5,synthetic_weather_api_v1
2024-11-15,Porto,13.0,8.7,16.9,0,0.0,67,10.6,synthetic_weather_api_v1
2024-11-16,Porto,14.9,9.8,20.0,1,8.1,69,7.4,synthetic_weather_api_v1
2024-11-17,Porto,12.4,7.5,15.9,0,0.0,78,16.2,synthetic_weather_api_v1
2024-11-18,Porto,10.7,8.6,14.2,0,0.0,63,12.8,synthetic_weather_api_v1
2024-11-19,Porto,11.8,9.2,15.2,0,0.0,65,14.7,synthetic_weather_api_v1
2024-11-20,Porto,16.8,14.2,19.6,0,0.0,66,10.1,synthetic_weather_api_v1
2024-11-21,Porto,12.4,8.2,16.2,0,0.0,59,19.5,synthetic_weather_api_v1
2024-11-22,Porto,12.9,8.6,15.8,1,15.3,83,8.0,synthetic_weather_api_v1
2024-11-23,Porto,12.6,8.1,17.3,0,0.0,68,12.4,synthetic_weather_api_v1
2024-11-24,Porto,11.0,7.1,15.6,0,0.0,66,14.8,synthetic_weather_api_v1
2024-11-25,Porto,13.5,9.4,16.0,0,0.0,52,12.4,synthetic_weather_api_v1
2024-11-26,Porto,11.9,9.5,13.9,1,4.2,62,19.0,synthetic_weather_api_v1
2024-11-27,Porto,12.9,8.5,16.1,0,0.0,64,19.9,synthetic_weather_api_v1
2024-11-28,Porto,14.8,12.9,17.7,1,5.4,52,13.1,synthetic_weather_api_v1
2024-11-29,Porto,10.3,7.1,15.3,1,2.0,89,10.5,synthetic_weather_api_v1
2024-11-30,Porto,8.6,5.6,13.8,0,0.0,75,14.3,synthetic_weather_api_v1
2024-12-01,Porto,7.1,4.2,10.2,0,0.0,58,9.0,synthetic_weather_api_v1
2024-12-02,Porto,14.1,9.7,18.7,1,7.9,61,16.3,synthetic_weather_api_v1
2024-12-03,Porto,11.8,9.2,17.0,1,8.1,68,15.4,synthetic_weather_api_v1
2024-12-04,Porto,12.0,8.1,15.0,1,2.4,77,18.9,synthetic_weather_api_v1
2024-12-05,Porto,9.3,7.3,12.0,1,4.4,83,19.6,synthetic_weather_api_v1
2024-12-06,Porto,10.8,9.3,14.3,0,0.0,77,11.3,synthetic_weather_api_v1
2024-12-07,Porto,13.3,8.6,17.9,1,12.9,64,13.4,synthetic_weather_api_v1
2024-12-08,Porto,10.8,8.4,14.2,0,0.0,61,13.3,synthetic_weather_api_v1
2024-12-09,Porto,10.8,8.1,14.4,0,0.0,61,14.8,synthetic_weather_api_v1
2024-12-10,Porto,12.8,9.9,17.0,0,0.0,54,16.1,synthetic_weather_api_v1
2024-12-11,Porto,8.9,7.5,12.3,1,6.8,66,24.5,synthetic_weather_api_v1
2024-12-12,Porto,12.7,9.0,15.9,1,6.3,93,14.9,synthetic_weather_api_v1
2024-12-13,Porto,11.4,7.8,15.9,1,1.6,85,10.8,synthetic_weather_api_v1
2024-12-14,Porto,9.5,5.2,13.1,1,4.8,69,15.2,synthetic_weather_api_v1
2024-12-15,Porto,11.2,8.4,16.4,1,4.4,74,16.9,synthetic_weather_api_v1
2024-12-16,Porto,12.3,8.6,16.5,1,9.2,67,9.7,synthetic_weather_api_v1
2024-12-17,Porto,9.6,6.5,11.8,1,6.0,77,12.5,synthetic_weather_api_v1
2024-12-18,Porto,9.5,6.5,12.1,1,7.0,60,6.3,synthetic_weather_api_v1
2024-12-19,Porto,10.0,7.4,13.8,0,0.0,63,24.7,synthetic_weather_api_v1
